dateTime,discharge_m3s
8/27/1970,22.96496259
8/28/1970,20.16159477
8/29/1970,9.118024603
8/30/1970,6.512874716
8/31/1970,4.587329148
9/1/1970,3.228120511
9/2/1970,2.40693196
9/3/1970,1.897228722
9/4/1970,1.953862415
9/5/1970,1.642377102
9/6/1970,1.387525483
9/7/1970,1.472476023
9/8/1970,2.152080341
9/9/1970,1.925545568
9/10/1970,1.387525483
9/11/1970,1.33089179
9/12/1970,1.019406477
9/13/1970,0.906139091
9/14/1970,1.16099071
9/15/1970,1.07604017
9/16/1970,2.293664574
9/17/1970,3.936041676
9/18/1970,2.605149886
9/19/1970,1.727327642
9/20/1970,1.500792869
9/21/1970,1.472476023
9/22/1970,1.41584233
9/23/1970,1.41584233
9/24/1970,1.982179261
9/25/1970,1.472476023
9/26/1970,1.302574943
9/27/1970,1.529109716
9/28/1970,2.095446648
9/29/1970,1.812278182
9/30/1970,1.274258097
10/1/1970,0.962772784
10/2/1970,0.764554858
10/3/1970,0.651287472
10/4/1970,0.594653778
10/5/1970,0.509703239
10/6/1970,1.24594125
10/7/1970,21.32258548
10/8/1970,16.70693949
10/9/1970,7.985350739
10/10/1970,6.796043182
10/11/1970,3.65287321
10/12/1970,2.605149886
10/13/1970,9.740995228
10/14/1970,18.15109867
10/15/1970,9.797628921
10/16/1970,5.125349233
10/17/1970,3.284754205
10/18/1970,2.435248807
10/19/1970,3.143169972
10/20/1970,30.86536279
10/21/1970,19.25545568
10/22/1970,8.97644037
10/23/1970,5.06871554
10/24/1970,3.90772483
10/25/1970,4.275843835
10/26/1970,3.284754205
10/27/1970,2.463565654
10/28/1970,2.123763494
10/29/1970,2.067129801
10/30/1970,1.953862415
10/31/1970,1.727327642
11/1/1970,1.472476023
11/2/1970,1.274258097
11/3/1970,1.132673864
11/4/1970,1.07604017
11/5/1970,0.991089631
11/6/1970,0.934455938
11/7/1970,0.934455938
11/8/1970,0.906139091
11/9/1970,0.934455938
11/10/1970,1.217624403
11/11/1970,1.33089179
11/12/1970,1.41584233
11/13/1970,1.24594125
11/14/1970,6.059805171
11/15/1970,5.776636705
11/16/1970,4.190893296
11/17/1970,2.548516193
11/18/1970,1.840595028
11/19/1970,1.585743409
11/20/1970,1.585743409
11/21/1970,1.840595028
11/22/1970,2.152080341
11/23/1970,1.755644489
11/24/1970,1.302574943
11/25/1970,1.132673864
11/26/1970,1.019406477
11/27/1970,0.962772784
11/28/1970,0.934455938
11/29/1970,0.934455938
11/30/1970,0.877822244
12/1/1970,0.821188551
12/2/1970,0.792871705
12/3/1970,0.764554858
12/4/1970,0.764554858
12/5/1970,0.736238011
12/6/1970,0.707921165
12/7/1970,0.679604318
12/8/1970,0.651287472
12/9/1970,0.622970625
12/10/1970,0.594653778
12/11/1970,0.764554858
12/12/1970,1.019406477
12/13/1970,1.132673864
12/14/1970,1.359208636
12/15/1970,6.003171478
12/16/1970,76.73865426
12/17/1970,33.69704744
12/18/1970,19.25545568
12/19/1970,8.72158875
12/20/1970,5.889904091
12/21/1970,4.672279688
12/22/1970,3.90772483
12/23/1970,3.454655284
12/24/1970,4.105942756
12/25/1970,6.852676875
12/26/1970,7.673865426
12/27/1970,4.927131307
12/28/1970,3.65287321
12/29/1970,5.663369318
12/30/1970,18.2926829
12/31/1970,31.71486818
1/1/1971,18.15109867
1/2/1971,10.84535224
1/3/1971,7.050894801
1/4/1971,17.75466281
1/5/1971,19.31208938
1/6/1971,9.542777302
1/7/1971,6.22970625
1/8/1971,7.362380114
1/9/1971,9.910896307
1/10/1971,7.4756475
1/11/1971,6.909310568
1/12/1971,6.682775796
1/13/1971,5.521785085
1/14/1971,4.757230227
1/15/1971,4.275843835
1/16/1971,3.65287321
1/17/1971,3.086536279
1/18/1971,2.888318352
1/19/1971,2.66178358
1/20/1971,2.378615114
1/21/1971,2.180397188
1/22/1971,2.152080341
1/23/1971,2.180397188
1/24/1971,2.152080341
1/25/1971,2.038812955
1/26/1971,1.953862415
1/27/1971,1.783961335
1/28/1971,1.585743409
1/29/1971,1.472476023
1/30/1971,1.472476023
1/31/1971,1.472476023
2/1/1971,1.444159176
2/2/1971,1.33089179
2/3/1971,1.24594125
2/4/1971,1.302574943
2/5/1971,4.955448154
2/6/1971,6.286339943
2/7/1971,6.286339943
2/8/1971,14.35664122
2/9/1971,13.25228421
2/10/1971,7.419013807
2/11/1971,4.445744915
2/12/1971,7.73049912
2/13/1971,15.43268139
2/14/1971,9.910896307
2/15/1971,5.833270398
2/16/1971,4.332477529
2/17/1971,3.567922671
2/18/1971,3.086536279
2/19/1971,2.803367813
2/20/1971,23.67288375
2/21/1971,37.66140597
2/22/1971,25.51347878
2/23/1971,16.6503058
2/24/1971,9.089707756
2/25/1971,6.286339943
2/26/1971,22.71011097
2/27/1971,31.71486818
2/28/1971,17.61307858
3/1/1971,10.47723324
3/2/1971,8.551687671
3/3/1971,15.85743409
3/4/1971,9.542777302
3/5/1971,6.682775796
3/6/1971,5.295250313
3/7/1971,6.512874716
3/8/1971,6.116438864
3/9/1971,4.445744915
3/10/1971,6.116438864
3/11/1971,7.787132813
3/12/1971,5.606735625
3/13/1971,4.389111222
3/14/1971,4.020992216
3/15/1971,3.65287321
3/16/1971,3.228120511
3/17/1971,2.66178358
3/18/1971,2.265347727
3/19/1971,32.56437358
3/20/1971,17.75466281
3/21/1971,8.863172983
3/22/1971,5.606735625
3/23/1971,4.474061762
3/24/1971,3.82277429
3/25/1971,3.284754205
3/26/1971,2.944952046
3/27/1971,2.690100426
3/28/1971,2.463565654
3/29/1971,8.296836051
3/30/1971,10.84535224
3/31/1971,6.003171478
4/1/1971,3.709506904
4/2/1971,4.672279688
4/3/1971,4.020992216
4/4/1971,3.086536279
4/5/1971,2.520199347
4/6/1971,2.152080341
4/7/1971,1.953862415
4/8/1971,1.783961335
4/9/1971,1.642377102
4/10/1971,1.529109716
4/11/1971,1.444159176
4/12/1971,1.33089179
4/13/1971,1.24594125
4/14/1971,1.16099071
4/15/1971,1.132673864
4/16/1971,1.07604017
4/17/1971,0.991089631
4/18/1971,0.962772784
4/19/1971,0.934455938
4/20/1971,0.906139091
4/21/1971,1.019406477
4/22/1971,1.047723324
4/23/1971,1.047723324
4/24/1971,1.019406477
4/25/1971,0.906139091
4/26/1971,0.792871705
4/27/1971,0.736238011
4/28/1971,0.679604318
4/29/1971,0.622970625
4/30/1971,0.566336932
5/1/1971,0.509703239
5/2/1971,0.453069545
5/3/1971,0.424752699
5/4/1971,0.396435852
5/5/1971,0.368119006
5/6/1971,0.339802159
5/7/1971,0.339802159
5/8/1971,0.368119006
5/9/1971,0.594653778
5/10/1971,1.047723324
5/11/1971,1.104357017
5/12/1971,5.15366608
5/13/1971,17.75466281
5/14/1971,13.87525483
5/15/1971,5.15366608
5/16/1971,2.265347727
5/17/1971,1.500792869
5/18/1971,1.132673864
5/19/1971,0.877822244
5/20/1971,0.736238011
5/21/1971,0.622970625
5/22/1971,0.566336932
5/23/1971,0.538020085
5/24/1971,0.481386392
5/25/1971,0.424752699
5/26/1971,0.538020085
5/27/1971,1.387525483
5/28/1971,1.387525483
5/29/1971,0.792871705
5/30/1971,0.679604318
5/31/1971,0.509703239
6/1/1971,0.396435852
6/2/1971,0.339802159
6/3/1971,0.283168466
6/4/1971,0.254851619
6/5/1971,0.283168466
6/6/1971,0.254851619
6/7/1971,0.240693196
6/8/1971,0.254851619
6/9/1971,0.311485313
6/10/1971,1.783961335
6/11/1971,2.690100426
6/12/1971,1.189307557
6/13/1971,0.651287472
6/14/1971,0.396435852
6/15/1971,0.396435852
6/16/1971,0.424752699
6/17/1971,0.311485313
6/18/1971,0.283168466
6/19/1971,0.269010043
6/20/1971,0.566336932
6/21/1971,0.453069545
6/22/1971,0.368119006
6/23/1971,0.934455938
6/24/1971,0.679604318
6/25/1971,0.396435852
6/26/1971,0.311485313
6/27/1971,1.953862415
6/28/1971,1.699010796
6/29/1971,1.783961335
6/30/1971,1.755644489
7/1/1971,1.104357017
7/2/1971,2.152080341
7/3/1971,4.275843835
7/4/1971,4.389111222
7/5/1971,2.548516193
7/6/1971,2.123763494
7/7/1971,1.614060256
7/8/1971,1.019406477
7/9/1971,0.679604318
7/10/1971,0.509703239
7/11/1971,0.368119006
7/12/1971,0.226534773
7/13/1971,0.269010043
7/14/1971,0.254851619
7/15/1971,3.482972131
7/16/1971,1.302574943
7/17/1971,0.651287472
7/18/1971,2.152080341
7/19/1971,1.812278182
7/20/1971,0.934455938
7/21/1971,11.69485764
7/22/1971,7.107528495
7/23/1971,3.73782375
7/24/1971,2.265347727
7/25/1971,2.831684659
7/26/1971,3.114853125
7/27/1971,5.663369318
7/28/1971,5.097032387
7/29/1971,8.495053978
7/30/1971,14.1584233
7/31/1971,19.82179261
8/1/1971,14.1584233
8/2/1971,14.1584233
8/3/1971,9.910896307
8/4/1971,5.663369318
8/5/1971,4.813863921
8/6/1971,4.417428068
8/7/1971,3.086536279
8/8/1971,5.465151392
8/9/1971,5.210299773
8/10/1971,3.313071051
8/11/1971,2.633466733
8/12/1971,4.275843835
8/13/1971,3.539605824
8/14/1971,2.265347727
8/15/1971,1.359208636
8/16/1971,0.962772784
8/17/1971,0.736238011
8/18/1971,0.594653778
8/19/1971,1.642377102
8/20/1971,1.387525483
8/21/1971,1.07604017
8/22/1971,1.41584233
8/23/1971,2.208714034
8/24/1971,2.548516193
8/25/1971,16.6503058
8/26/1971,7.985350739
8/27/1971,3.65287321
8/28/1971,2.123763494
8/29/1971,1.41584233
8/30/1971,1.07604017
8/31/1971,1.557426563
9/1/1971,2.265347727
9/2/1971,1.953862415
9/3/1971,3.709506904
9/4/1971,3.73782375
9/5/1971,9.797628921
9/6/1971,15.09287923
9/7/1971,13.93188852
9/8/1971,7.419013807
9/9/1971,4.049309063
9/10/1971,3.029902585
9/11/1971,23.61625006
9/12/1971,25.45684509
9/13/1971,14.35664122
9/14/1971,7.617231733
9/15/1971,3.82277429
9/16/1971,15.97070148
9/17/1971,30.58219432
9/18/1971,19.70852523
9/19/1971,10.33564901
9/20/1971,5.606735625
9/21/1971,6.569508409
9/22/1971,4.672279688
9/23/1971,4.672279688
9/24/1971,3.228120511
9/25/1971,2.548516193
9/26/1971,3.029902585
9/27/1971,3.114853125
9/28/1971,2.180397188
9/29/1971,1.699010796
9/30/1971,1.387525483
10/1/1971,1.16099071
10/2/1971,0.991089631
10/3/1971,0.877822244
10/4/1971,0.792871705
10/5/1971,0.736238011
10/6/1971,0.679604318
10/7/1971,0.594653778
10/8/1971,0.538020085
10/9/1971,0.509703239
10/10/1971,0.453069545
10/11/1971,0.396435852
10/12/1971,0.368119006
10/13/1971,0.368119006
10/14/1971,0.339802159
10/15/1971,0.339802159
10/16/1971,0.339802159
10/17/1971,0.339802159
10/18/1971,0.368119006
10/19/1971,0.651287472
10/20/1971,1.274258097
10/21/1971,0.934455938
10/22/1971,0.679604318
10/23/1971,0.594653778
10/24/1971,0.509703239
10/25/1971,0.481386392
10/26/1971,0.453069545
10/27/1971,0.424752699
10/28/1971,0.396435852
10/29/1971,0.396435852
10/30/1971,0.368119006
10/31/1971,0.339802159
11/1/1971,0.339802159
11/2/1971,0.707921165
11/3/1971,2.860001506
11/4/1971,1.868911875
11/5/1971,1.189307557
11/6/1971,0.849505398
11/7/1971,0.651287472
11/8/1971,0.509703239
11/9/1971,0.453069545
11/10/1971,0.424752699
11/11/1971,0.481386392
11/12/1971,0.509703239
11/13/1971,0.481386392
11/14/1971,0.453069545
11/15/1971,0.424752699
11/16/1971,0.396435852
11/17/1971,0.396435852
11/18/1971,0.368119006
11/19/1971,0.368119006
11/20/1971,0.368119006
11/21/1971,0.368119006
11/22/1971,0.368119006
11/23/1971,0.396435852
11/24/1971,1.16099071
11/25/1971,1.755644489
11/26/1971,1.24594125
11/27/1971,1.047723324
11/28/1971,1.24594125
11/29/1971,3.369704744
11/30/1971,3.199803665
12/1/1971,3.029902585
12/2/1971,7.588914887
12/3/1971,19.42535676
12/4/1971,13.47881898
12/5/1971,7.872083353
12/6/1971,7.532281193
12/7/1971,18.34931659
12/8/1971,11.83644188
12/9/1971,6.796043182
12/10/1971,6.201389404
12/11/1971,6.456241023
12/12/1971,5.833270398
12/13/1971,4.445744915
12/14/1971,3.369704744
12/15/1971,2.944952046
12/16/1971,3.114853125
12/17/1971,6.597825256
12/18/1971,5.776636705
12/19/1971,3.681190057
12/20/1971,21.52080341
12/21/1971,26.44793472
12/22/1971,15.71584986
12/23/1971,8.438420284
12/24/1971,5.635052472
12/25/1971,4.417428068
12/26/1971,3.681190057
12/27/1971,3.199803665
12/28/1971,2.860001506
12/29/1971,2.633466733
12/30/1971,2.548516193
12/31/1971,4.955448154
1/1/1972,6.14475571
1/2/1972,14.1584233
1/3/1972,19.42535676
1/4/1972,16.28218679
1/5/1972,42.47526989
1/6/1972,27.77882651
1/7/1972,14.55485915
1/8/1972,8.211885512
1/9/1972,6.286339943
1/10/1972,5.380200852
1/11/1972,20.98278332
1/12/1972,20.30317901
1/13/1972,20.92614963
1/14/1972,15.54594878
1/15/1972,9.401193069
1/16/1972,6.22970625
1/17/1972,4.955448154
1/18/1972,4.502378608
1/19/1972,7.758815966
1/20/1972,87.49905597
1/21/1972,82.11885512
1/22/1972,50.97032387
1/23/1972,26.58951895
1/24/1972,15.54594878
1/25/1972,11.15683756
1/26/1972,8.211885512
1/27/1972,6.654458949
1/28/1972,6.48455787
1/29/1972,13.47881898
1/30/1972,20.50139693
1/31/1972,32.28120511
2/1/1972,21.06773386
2/2/1972,17.35822696
2/3/1972,24.60733969
2/4/1972,18.54753452
2/5/1972,11.77980818
2/6/1972,9.231291989
2/7/1972,24.97545869
2/8/1972,19.0855546
2/9/1972,13.02574943
2/10/1972,8.098618125
2/11/1972,6.456241023
2/12/1972,7.928717046
2/13/1972,10.08079739
2/14/1972,7.164162188
2/15/1972,5.635052472
2/16/1972,8.098618125
2/17/1972,9.344559375
2/18/1972,7.985350739
2/19/1972,6.654458949
2/20/1972,4.700596534
2/21/1972,3.879407983
2/22/1972,3.539605824
2/23/1972,3.369704744
2/24/1972,3.114853125
2/25/1972,2.916635199
2/26/1972,2.831684659
2/27/1972,3.284754205
2/28/1972,2.775050966
2/29/1972,2.435248807
3/1/1972,2.66178358
3/2/1972,28.09031182
3/3/1972,34.54655284
3/4/1972,18.46258398
3/5/1972,9.231291989
3/6/1972,6.286339943
3/7/1972,4.757230227
3/8/1972,12.85584835
3/9/1972,22.54020989
3/10/1972,13.36555159
3/11/1972,7.050894801
3/12/1972,5.266933466
3/13/1972,4.360794375
3/14/1972,3.82277429
3/15/1972,3.596239517
3/16/1972,6.965944262
3/17/1972,8.778222444
3/18/1972,7.079211648
3/19/1972,4.813863921
3/20/1972,3.539605824
3/21/1972,4.530695455
3/22/1972,5.097032387
3/23/1972,4.105942756
3/24/1972,2.831684659
3/25/1972,3.114853125
3/26/1972,2.831684659
3/27/1972,3.964358523
3/28/1972,8.495053978
3/29/1972,6.512874716
3/30/1972,4.247526989
3/31/1972,3.681190057
4/1/1972,3.398021591
4/2/1972,3.114853125
4/3/1972,2.831684659
4/4/1972,4.530695455
4/5/1972,5.946537784
4/6/1972,3.964358523
4/7/1972,2.831684659
4/8/1972,2.265347727
4/9/1972,1.868911875
4/10/1972,1.642377102
4/11/1972,1.472476023
4/12/1972,1.33089179
4/13/1972,1.24594125
4/14/1972,1.132673864
4/15/1972,1.019406477
4/16/1972,1.302574943
4/17/1972,1.444159176
4/18/1972,1.104357017
4/19/1972,0.934455938
4/20/1972,0.736238011
4/21/1972,0.651287472
4/22/1972,4.105942756
4/23/1972,2.775050966
4/24/1972,1.614060256
4/25/1972,1.019406477
4/26/1972,0.707921165
4/27/1972,0.538020085
4/28/1972,0.481386392
4/29/1972,0.509703239
4/30/1972,0.509703239
5/1/1972,0.481386392
5/2/1972,0.453069545
5/3/1972,8.948123523
5/4/1972,8.381786591
5/5/1972,2.746734119
5/6/1972,1.500792869
5/7/1972,13.70535375
5/8/1972,50.97032387
5/9/1972,15.29109716
5/10/1972,6.994261108
5/11/1972,5.889904091
5/12/1972,51.81982926
5/13/1972,79.85350739
5/14/1972,38.51091137
5/15/1972,17.35822696
5/16/1972,8.438420284
5/17/1972,5.436834546
5/18/1972,4.219210142
5/19/1972,3.73782375
5/20/1972,2.66178358
5/21/1972,2.010496108
5/22/1972,1.614060256
5/23/1972,1.359208636
5/24/1972,1.132673864
5/25/1972,0.962772784
5/26/1972,0.849505398
5/27/1972,0.736238011
5/28/1972,0.679604318
5/29/1972,0.594653778
5/30/1972,0.566336932
5/31/1972,0.538020085
6/1/1972,0.481386392
6/2/1972,0.453069545
6/3/1972,0.424752699
6/4/1972,0.396435852
6/5/1972,0.368119006
6/6/1972,0.339802159
6/7/1972,0.339802159
6/8/1972,0.311485313
6/9/1972,0.283168466
6/10/1972,0.368119006
6/11/1972,0.821188551
6/12/1972,1.132673864
6/13/1972,1.614060256
6/14/1972,1.16099071
6/15/1972,0.736238011
6/16/1972,0.538020085
6/17/1972,0.453069545
6/18/1972,0.368119006
6/19/1972,0.311485313
6/20/1972,0.283168466
6/21/1972,0.243524881
6/22/1972,0.232198142
6/23/1972,0.232198142
6/24/1972,0.232198142
6/25/1972,0.243524881
6/26/1972,0.254851619
6/27/1972,0.254851619
6/28/1972,0.254851619
6/29/1972,0.220871403
6/30/1972,0.311485313
7/1/1972,0.622970625
7/2/1972,0.622970625
7/3/1972,1.387525483
7/4/1972,0.707921165
7/5/1972,0.424752699
7/6/1972,0.311485313
7/7/1972,0.243524881
7/8/1972,0.232198142
7/9/1972,0.220871403
7/10/1972,0.209544665
7/11/1972,0.209544665
7/12/1972,0.209544665
7/13/1972,0.220871403
7/14/1972,0.232198142
7/15/1972,0.538020085
7/16/1972,1.07604017
7/17/1972,1.302574943
7/18/1972,1.047723324
7/19/1972,1.07604017
7/20/1972,0.991089631
7/21/1972,1.217624403
7/22/1972,1.472476023
7/23/1972,1.132673864
7/24/1972,0.651287472
7/25/1972,0.453069545
7/26/1972,0.339802159
7/27/1972,0.396435852
7/28/1972,0.311485313
7/29/1972,0.254851619
7/30/1972,0.283168466
7/31/1972,0.232198142
8/1/1972,0.198217926
8/2/1972,0.339802159
8/3/1972,0.453069545
8/4/1972,0.311485313
8/5/1972,0.243524881
8/6/1972,0.220871403
8/7/1972,0.209544665
8/8/1972,0.181227818
8/9/1972,0.172732764
8/10/1972,0.16423771
8/11/1972,0.16423771
8/12/1972,0.198217926
8/13/1972,0.232198142
8/14/1972,0.311485313
8/15/1972,0.481386392
8/16/1972,0.877822244
8/17/1972,0.594653778
8/18/1972,0.424752699
8/19/1972,0.311485313
8/20/1972,0.243524881
8/21/1972,0.220871403
8/22/1972,0.189722872
8/23/1972,1.16099071
8/24/1972,1.642377102
8/25/1972,1.24594125
8/26/1972,0.736238011
8/27/1972,0.453069545
8/28/1972,0.311485313
8/29/1972,0.209544665
8/30/1972,0.509703239
8/31/1972,0.424752699
9/1/1972,0.254851619
9/2/1972,0.209544665
9/3/1972,0.209544665
9/4/1972,0.209544665
9/5/1972,0.181227818
9/6/1972,0.181227818
9/7/1972,0.198217926
9/8/1972,0.209544665
9/9/1972,0.220871403
9/10/1972,0.232198142
9/11/1972,0.209544665
9/12/1972,0.186891188
9/13/1972,0.158574341
9/14/1972,0.141584233
9/15/1972,0.130257494
9/16/1972,0.124594125
9/17/1972,0.118930756
9/18/1972,0.110435702
9/19/1972,0.110435702
9/20/1972,0.107604017
9/21/1972,0.104772332
9/22/1972,0.104772332
9/23/1972,0.099108963
9/24/1972,0.099108963
9/25/1972,0.099108963
9/26/1972,0.104772332
9/27/1972,0.104772332
9/28/1972,0.099108963
9/29/1972,0.099108963
9/30/1972,0.189722872
10/1/1972,0.283168466
10/2/1972,0.223703088
10/3/1972,0.178396134
10/4/1972,0.155742656
10/5/1972,0.147247602
10/6/1972,0.130257494
10/7/1972,0.116099071
10/8/1972,0.101940648
10/9/1972,0.096277278
10/10/1972,0.090613909
10/11/1972,0.08495054
10/12/1972,0.07928717
10/13/1972,0.07928717
10/14/1972,0.070792116
10/15/1972,0.070792116
10/16/1972,0.070792116
10/17/1972,0.062297063
10/18/1972,0.062297063
10/19/1972,0.062297063
10/20/1972,0.062297063
10/21/1972,0.062297063
10/22/1972,0.070792116
10/23/1972,0.08495054
10/24/1972,0.124594125
10/25/1972,0.101940648
10/26/1972,0.093445594
10/27/1972,0.198217926
10/28/1972,0.226534773
10/29/1972,0.147247602
10/30/1972,0.118930756
10/31/1972,0.099108963
11/1/1972,0.096277278
11/2/1972,0.090613909
11/3/1972,0.226534773
11/4/1972,0.198217926
11/5/1972,0.141584233
11/6/1972,0.150079287
11/7/1972,0.226534773
11/8/1972,0.201049611
11/9/1972,0.189722872
11/10/1972,0.178396134
11/11/1972,0.155742656
11/12/1972,0.147247602
11/13/1972,0.246356565
11/14/1972,0.538020085
11/15/1972,1.24594125
11/16/1972,1.302574943
11/17/1972,0.736238011
11/18/1972,0.566336932
11/19/1972,1.755644489
11/20/1972,3.90772483
11/21/1972,2.860001506
11/22/1972,1.585743409
11/23/1972,1.047723324
11/24/1972,0.792871705
11/25/1972,3.82277429
11/26/1972,14.04515591
11/27/1972,6.22970625
11/28/1972,2.775050966
11/29/1972,1.897228722
11/30/1972,1.529109716
12/1/1972,1.387525483
12/2/1972,1.24594125
12/3/1972,1.047723324
12/4/1972,0.906139091
12/5/1972,0.906139091
12/6/1972,12.96911574
12/7/1972,26.67446949
12/8/1972,20.81288225
12/9/1972,9.344559375
12/10/1972,5.691686165
12/11/1972,4.530695455
12/12/1972,3.879407983
12/13/1972,3.228120511
12/14/1972,2.944952046
12/15/1972,24.74892392
12/16/1972,31.43169972
12/17/1972,15.29109716
12/18/1972,7.192479034
12/19/1972,5.040398693
12/20/1972,4.474061762
12/21/1972,98.25945767
12/22/1972,60.31488324
12/23/1972,27.09922219
12/24/1972,12.91248205
12/25/1972,8.834856137
12/26/1972,6.39960733
12/27/1972,5.097032387
12/28/1972,4.190893296
12/29/1972,3.65287321
12/30/1972,3.369704744
12/31/1972,18.32099975
1/1/1973,20.3598127
1/2/1973,15.23446347
1/3/1973,8.948123523
1/4/1973,7.135845341
1/5/1973,5.748319858
1/6/1973,4.559012301
1/7/1973,5.210299773
1/8/1973,7.192479034
1/9/1973,6.342973637
1/10/1973,4.615645994
1/11/1973,4.190893296
1/12/1973,4.020992216
1/13/1973,4.134259602
1/14/1973,3.851091137
1/15/1973,3.369704744
1/16/1973,2.973268892
1/17/1973,2.690100426
1/18/1973,4.813863921
1/19/1973,17.0184248
1/20/1973,8.381786591
1/21/1973,6.512874716
1/22/1973,10.64713432
1/23/1973,7.305746421
1/24/1973,4.785547074
1/25/1973,3.65287321
1/26/1973,6.286339943
1/27/1973,7.815449659
1/28/1973,5.295250313
1/29/1973,4.134259602
1/30/1973,3.369704744
1/31/1973,2.888318352
2/1/1973,4.615645994
2/2/1973,18.00951443
2/3/1973,13.64872006
2/4/1973,6.965944262
2/5/1973,4.672279688
2/6/1973,3.879407983
2/7/1973,3.398021591
2/8/1973,3.313071051
2/9/1973,9.684361534
2/10/1973,13.25228421
2/11/1973,12.4594125
2/12/1973,10.25069847
2/13/1973,8.551687671
2/14/1973,33.98021591
2/15/1973,47.00596534
2/16/1973,23.33308159
2/17/1973,10.53386693
2/18/1973,7.64554858
2/19/1973,6.173072557
2/20/1973,5.210299773
2/21/1973,4.417428068
2/22/1973,3.766140597
2/23/1973,3.482972131
2/24/1973,3.369704744
2/25/1973,4.813863921
2/26/1973,6.286339943
2/27/1973,4.360794375
2/28/1973,3.114853125
3/1/1973,2.633466733
3/2/1973,5.946537784
3/3/1973,12.17624403
3/4/1973,11.72317449
3/5/1973,15.85743409
3/6/1973,12.4594125
3/7/1973,8.495053978
3/8/1973,8.664955057
3/9/1973,7.362380114
3/10/1973,5.521785085
3/11/1973,5.408517699
3/12/1973,8.72158875
3/13/1973,6.286339943
3/14/1973,4.559012301
3/15/1973,3.992675369
3/16/1973,7.815449659
3/17/1973,22.54020989
3/18/1973,12.11961034
3/19/1973,6.739409489
3/20/1973,20.3598127
3/21/1973,24.0693196
3/22/1973,13.98852222
3/23/1973,7.532281193
3/24/1973,16.08396886
3/25/1973,139.6020537
3/26/1973,86.36638211
3/27/1973,25.85328094
3/28/1973,14.32832438
3/29/1973,16.70693949
3/30/1973,16.39545418
3/31/1973,20.92614963
4/1/1973,16.93347426
4/2/1973,10.59050063
4/3/1973,9.854262614
4/4/1973,10.93030278
4/5/1973,7.4756475
4/6/1973,5.776636705
4/7/1973,33.69704744
4/8/1973,27.69387597
4/9/1973,16.70693949
4/10/1973,9.231291989
4/11/1973,6.626142103
4/12/1973,5.408517699
4/13/1973,4.615645994
4/14/1973,3.992675369
4/15/1973,3.539605824
4/16/1973,3.567922671
4/17/1973,27.15585588
4/18/1973,75.88914887
4/19/1973,56.35052472
4/20/1973,28.06199497
4/21/1973,13.59208636
4/22/1973,9.344559375
4/23/1973,7.419013807
4/24/1973,6.22970625
4/25/1973,21.18100125
4/26/1973,35.39605824
4/27/1973,23.67288375
4/28/1973,11.21347125
4/29/1973,6.965944262
4/30/1973,5.295250313
5/1/1973,4.360794375
5/2/1973,3.794457443
5/3/1973,3.454655284
5/4/1973,2.973268892
5/5/1973,2.520199347
5/6/1973,2.180397188
5/7/1973,3.65287321
5/8/1973,16.70693949
5/9/1973,10.64713432
5/10/1973,5.833270398
5/11/1973,3.199803665
5/12/1973,2.378615114
5/13/1973,1.982179261
5/14/1973,1.727327642
5/15/1973,1.529109716
5/16/1973,1.274258097
5/17/1973,1.132673864
5/18/1973,1.019406477
5/19/1973,0.934455938
5/20/1973,0.849505398
5/21/1973,0.792871705
5/22/1973,0.764554858
5/23/1973,0.707921165
5/24/1973,0.736238011
5/25/1973,1.557426563
5/26/1973,29.73268892
5/27/1973,45.02378608
5/28/1973,11.55327341
5/29/1973,4.728913381
5/30/1973,2.548516193
5/31/1973,1.755644489
6/1/1973,1.840595028
6/2/1973,1.670693949
6/3/1973,1.387525483
6/4/1973,1.24594125
6/5/1973,1.104357017
6/6/1973,3.114853125
6/7/1973,5.946537784
6/8/1973,21.54912026
6/9/1973,7.872083353
6/10/1973,4.219210142
6/11/1973,2.4918825
6/12/1973,1.897228722
6/13/1973,1.670693949
6/14/1973,1.982179261
6/15/1973,1.557426563
6/16/1973,3.228120511
6/17/1973,11.83644188
6/18/1973,3.794457443
6/19/1973,2.152080341
6/20/1973,12.68594727
6/21/1973,31.14853125
6/22/1973,22.4269425
6/23/1973,6.342973637
6/24/1973,3.313071051
6/25/1973,2.237030881
6/26/1973,1.642377102
6/27/1973,1.302574943
6/28/1973,1.217624403
6/29/1973,1.047723324
6/30/1973,1.132673864
7/1/1973,0.821188551
7/2/1973,0.622970625
7/3/1973,0.509703239
7/4/1973,0.453069545
7/5/1973,0.453069545
7/6/1973,7.985350739
7/7/1973,3.794457443
7/8/1973,2.746734119
7/9/1973,1.840595028
7/10/1973,1.217624403
7/11/1973,0.792871705
7/12/1973,0.566336932
7/13/1973,0.481386392
7/14/1973,0.651287472
7/15/1973,0.849505398
7/16/1973,1.812278182
7/17/1973,1.359208636
7/18/1973,0.764554858
7/19/1973,0.509703239
7/20/1973,0.368119006
7/21/1973,0.283168466
7/22/1973,0.453069545
7/23/1973,1.019406477
7/24/1973,1.982179261
7/25/1973,1.132673864
7/26/1973,0.821188551
7/27/1973,0.934455938
7/28/1973,1.699010796
7/29/1973,1.670693949
7/30/1973,1.019406477
7/31/1973,0.792871705
8/1/1973,1.585743409
8/2/1973,1.897228722
8/3/1973,1.104357017
8/4/1973,0.707921165
8/5/1973,0.651287472
